MAGNET_X, TEMP_HUM_timestamp, MAGNET_Z, MAGNET_Y, ACC_Y, ACC_X, GYRO_Y_timestamp, ACC_Z, PRESSURE, MAGNET_Y_timestamp, GYRO_X_timestamp, ACC_Y_timestamp, TEMP_PRESS, TEMP_PRESS_timestamp, TEMP_HUM, HUMIDITY, MAGNET_Z_timestamp, PRESSURE_timestamp, MAGNET_X_timestamp, ACC_X_timestamp, GYRO_Z_timestamp, HUMIDITY_timestamp, assetName, ACC_Z_timestamp, GYRO_X, GYRO_Y, GYRO_Z
-5.2043014, 1645622643518, 15.561148, -27.695047, 0.023274807, 0.043945454, 1645622643518, 0.9947705, 998.0476, 1645622643518, 1645622643518, 1645622643518, 34.88125, 1645622643518, 36.336647, 21.127552, 1645622643518, 1645622643518, 1645622643518, 1645622643518, 1645622643518, 1645622643518, asset-sensehat, 1645622643518, -0.88921237, -0.16086665, 0.05162497
-5.293147, 1645622643764, 15.772266, -27.621967, 0.0237597, 0.04151753, 1645622643764, 0.99574536, 998.0393, 1645622643764, 1645622643764, 1645622643764, 34.88333, 1645622643764, 36.354965, 21.127552, 1645622643764, 1645622643764, 1645622643764, 1645622643764, 1645622643764, 1645622643764, asset-sensehat, 1645622643764, -0.8913504, -0.15506342, 0.04673805
-5.190905, 1645622644013, 16.617495, -27.59718, 0.02133524, 0.04710176, 1645622644013, 0.99720746, 998.04004, 1645622644013, 1645622644013, 1645622644013, 34.88333, 1645622644013, 36.354965, 21.220268, 1645622644013, 1645622644013, 1645622644013, 1645622644013, 1645622644013, 1645622644013, asset-sensehat, 1645622644013, 0.8974591, 0.15475799, -0.052541267
-5.1449327, 1645622644267, 15.98643, -27.57545, 0.024002146, 0.039089605, 1645622644267, 0.93677074, 998.00903, 1645622644267, 1645622644267, 1645622644267, 34.889584, 1645622644267, 36.300003, 21.099022, 1645622644267, 1645622644267, 1645622644267, 1645622644267, 1645622644267, 1645622644267, asset-sensehat, 1645622644267, -0.90295684, -0.16208836, 0.058344483
-5.4028454, 1645622644517, 16.89501, -27.726309, 0.025699267, 0.046373382, 1645622644517, 0.9930647, 997.9502, 1645622644517, 1645622644517, 1645622644517, 34.891666, 1645622644517, 36.336647, 21.241665, 1645622644517, 1645622644517, 1645622644517, 1645622644517, 1645622644517, 1645622644517, asset-sensehat, 1645622644517, 0.88463086, 0.1614775, -0.05864992
-5.5725174, 1645622644761, 16.98017, -27.920635, 0.024487037, 0.043945454, 1645622644761, 0.9981823, 997.94214, 1645622644761, 1645622644761, 1645622644761, 34.891666, 1645622644761, 36.354965, 21.241665, 1645622644761, 1645622644761, 1645622644761, 1645622644761, 1645622644761, 1645622644761, asset-sensehat, 1645622644761, 0.8910449, 0.14864933, -0.05895535
-5.7492814, 1645622645011, 17.08808, -27.972878, 0.0237597, 0.04151753, 1645622645011, 1.0595939, 997.94556, 1645622645011, 1645622645011, 1645622645011, 34.9, 1645622645011, 36.354965, 21.013435, 1645622645011, 1645622645011, 1645622645011, 1645622645011, 1645622645011, 1645622645011, asset-sensehat, 1645622645011, 0.8843254, 0.1501765, -0.05895535
-5.793906, 1645622645274, 16.827106, -28.013933, 0.024002146, 0.04807293, 1645622645274, 0.9964765, 998.0652, 1645622645274, 1645622645274, 1645622645274, 34.908333, 1645622645274, 36.40993, 20.949245, 1645622645274, 1645622645274, 1645622645274, 1645622645274, 1645622645274, 1645622645274, asset-sensehat, 1645622645274, -0.88310367, -0.14864933, 0.055901024
-5.6715803, 1645622645525, 16.675276, -28.07212, 0.022547469, 0.04807293, 1645622645525, 0.9964765, 998.0322, 1645622645524, 1645622645525, 1645622645524, 34.91875, 1645622645525, 36.40993, 21.127552, 1645622645524, 1645622645524, 1645622645524, 1645622645525, 1645622645525, 1645622645524, asset-sensehat, 1645622645525, 0.8809656, 0.15261996, -0.05742818
-5.522342, 1645622645770, 16.329332, -28.119957, 0.02206258, 0.048801307, 1645622645770, 1.0556948, 998.0283, 1645622645769, 1645622645770, 1645622645769, 34.920834, 1645622645770, 36.428253, 21.17391, 1645622645769, 1645622645769, 1645622645769, 1645622645770, 1645622645770, 1645622645769, asset-sensehat, 1645622645770, -0.865694, -0.16086662, 0.058649912
-5.4482937, 1645622646020, 16.48795, -28.227005, 0.022305025, 0.050500855, 1645622646020, 0.99720746, 998.0393, 1645622646020, 1645622646020, 1645622646020, 34.935417, 1645622646020, 36.446575, 21.195307, 1645622646020, 1645622646020, 1645622646020, 1645622646020, 1645622646020, 1645622646020, asset-sensehat, 1645622646020, 0.86691576, 0.16178292, -0.059871644
-5.5261807, 1645622646272, 16.170778, -28.093943, 0.0237597, 0.044916626, 1645622646272, 0.9357959, 998.05005, 1645622646272, 1645622646272, 1645622646272, 34.94583, 1645622646272, 36.428253, 21.127552, 1645622646272, 1645622646272, 1645622646272, 1645622646272, 1645622646272, 1645622646272, asset-sensehat, 1645622646272, -0.87271893, -0.15995032, 0.0641477
-5.507787, 1645622646521, 16.162891, -28.162905, 0.023032364, 0.046373382, 1645622646521, 0.998426, 998.00146, 1645622646521, 1645622646521, 1645622646521, 34.9625, 1645622646521, 36.446575, 20.792337, 1645622646521, 1645622646521, 1645622646521, 1645622646521, 1645622646521, 1645622646521, asset-sensehat, 1645622646521, 0.8919612, 0.15536883, -0.07025635
-5.488316, 1645622646770, 15.830764, -28.091185, 0.020607902, 0.046858966, 1645622646770, 0.9360396, 998.0425, 1645622646770, 1645622646770, 1645622646770, 34.970833, 1645622646770, 36.428253, 21.316555, 1645622646770, 1645622646770, 1645622646770, 1645622646770, 1645622646770, 1645622646770, asset-sensehat, 1645622646770, -0.9005133, -0.15384166, 0.07453241
-5.400759, 1645622647019, 15.875336, -28.003523, 0.021577686, 0.043702662, 1645622647019, 0.9370144, 997.96313, 1645622647019, 1645622647019, 1645622647019, 34.983334, 1645622647019, 36.446575, 20.96351, 1645622647019, 1645622647019, 1645622647019, 1645622647019, 1645622647019, 1645622647019, asset-sensehat, 1645622647019, 0.890434, 0.15659055, -0.08033563
-5.329425, 1645622647270, 15.702652, -27.98332, 0.021577686, 0.047587346, 1645622647270, 0.93677074, 997.9778, 1645622647270, 1645622647270, 1645622647270, 34.997917, 1645622647270, 36.48322, 21.494858, 1645622647270, 1645622647270, 1645622647270, 1645622647270, 1645622647270, 1645622647270, asset-sensehat, 1645622647270, 0.8659994, 0.16728069, -0.08155736
-5.0968013, 1645622647515, 15.775568, -28.066938, 0.023274807, 0.041031945, 1645622647515, 1.057157, 998.0486, 1645622647515, 1645622647515, 1645622647515, 35.00625, 1645622647515, 36.428253, 21.737354, 1645622647515, 1645622647515, 1645622647515, 1645622647515, 1645622647515, 1645622647515, asset-sensehat, 1645622647515, 0.90967625, 0.15750685, -0.08369539
-4.9448614, 1645622647727, 15.81245, -28.105629, 0.02133524, 0.032777, 1645622647727, 0.9998882, 998.0664, 1645622647727, 1645622647727, 1645622647727, 35.016666, 1645622647727, 36.446575, 22.21521, 1645622647727, 1645622647727, 1645622647727, 1645622647727, 1645622647727, 1645622647727, asset-sensehat, 1645622647727, -0.9072328, -0.14315152, 0.08461169
-4.901609, 1645622647944, 15.867141, -28.18501, 0.019880565, 0.047587346, 1645622647944, 0.99428314, 998.0137, 1645622647944, 1645622647944, 1645622647944, 35.020832, 1645622647944, 36.446575, 22.50763, 1645622647944, 1645622647944, 1645622647944, 1645622647944, 1645622647944, 1645622647944, asset-sensehat, 1645622647944, -0.84492457, -0.12940705, 0.08491712
-4.781834, 1645622648172, 15.451948, -28.201591, 0.023032364, 0.047344554, 1645622648172, 0.9964765, 998.051, 1645622648172, 1645622648172, 1645622648172, 35.02292, 1645622648172, 36.464897, 22.771523, 1645622648172, 1645622648172, 1645622648172, 1645622648172, 1645622648172, 1645622648172, asset-sensehat, 1645622648172, -0.8479789, -0.12513098, 0.08797145
-4.794232, 1645622648424, 15.097355, -28.13108, 0.022789916, 0.051472027, 1645622648424, 0.998426, 998.0786, 1645622648423, 1645622648424, 1645622648423, 35.027084, 1645622648424, 36.464897, 22.839277, 1645622648423, 1645622648423, 1645622648423, 1645622648423, 1645622648424, 1645622648423, asset-sensehat, 1645622648424, 0.942663, 0.12665816, -0.08461169
-4.878472, 1645622648676, 15.010578, -28.039768, 0.022789916, 0.05195761, 1645622648676, 0.99574536, 998.01025, 1645622648676, 1645622648676, 1645622648676, 35.035416, 1645622648676, 36.464897, 23.081772, 1645622648676, 1645622648676, 1645622648676, 1645622648676, 1645622648676, 1645622648676, asset-sensehat, 1645622648676, -0.95152056, -0.1242147, 0.085833415
-4.9151936, 1645622648914, 14.995932, -28.153553, 0.023517253, 0.05195761, 1645622648914, 0.9952579, 998.07104, 1645622648914, 1645622648914, 1645622648914, 35.045834, 1645622648914, 36.48322, 22.907032, 1645622648914, 1645622648914, 1645622648914, 1645622648914, 1645622648914, 1645622648914, asset-sensehat, 1645622648914, 0.94419014, 0.12452014, -0.08644429
-4.919136, 1645622649157, 14.853779, -28.024227, 0.021092795, 0.05098644, 1645622649157, 0.99184614, 998.07495, 1645622649157, 1645622649157, 1645622649157, 35.05625, 1645622649157, 36.48322, 22.725163, 1645622649157, 1645622649157, 1645622649157, 1645622649157, 1645622649157, 1645622649157, asset-sensehat, 1645622649157, -0.91639584, -0.13123965, 0.084000826
-4.9124365, 1645622649393, 14.909113, -27.853804, 0.019153228, 0.050500855, 1645622649393, 0.94140095, 998.06836, 1645622649393, 1645622649393, 1645622649393, 35.064583, 1645622649393, 36.50154, 21.81224, 1645622649393, 1645622649393, 1645622649393, 1645622649393, 1645622649393, 1645622649393, asset-sensehat, 1645622649393, 0.9276968, 0.14773302, -0.08247366
-4.930981, 1645622649631, 15.125629, -27.655523, 0.017456107, 0.029863488, 1645622649631, 0.98745966, 998.03613, 1645622649631, 1645622649631, 1645622649631, 35.07083, 1645622649631, 36.519863, 22.643143, 1645622649631, 1645622649631, 1645622649631, 1645622649631, 1645622649631, 1645622649631, asset-sensehat, 1645622649631, -0.8690537, -0.18560664, 0.095607266
-5.5336113, 1645622649873, 15.328101, -27.390903, 0.011637404, -0.0016885813, 1645622649873, 0.9894092, 998.0383, 1645622649873, 1645622649873, 1645622649873, 35.077084, 1645622649873, 36.519863, 22.4898, 1645622649873, 1645622649873, 1645622649873, 1645622649873, 1645622649873, 1645622649873, asset-sensehat, 1645622649873, -1.0703338, -0.20148914, 0.12004188
-6.6110907, 1645622650119, 15.518972, -27.334541, -0.060721572, -0.10372714, 1645622650119, 0.96796393, 998.0259, 1645622650119, 1645622650119, 1645622650119, 35.083332, 1645622650119, 36.519863, 22.525461, 1645622650119, 1645622650119, 1645622650119, 1645622650119, 1645622650119, 1645622650119, asset-sensehat, 1645622650119, -0.7426046, -0.23936279, 0.09377467
-7.3256607, 1645622650371, 15.894891, -27.394533, 0.0140618635, -0.08587641, 1645622650371, 0.9940394, 998.073, 1645622650371, 1645622650371, 1645622650371, 35.08125, 1645622650371, 36.50154, 22.660973, 1645622650371, 1645622650371, 1645622650371, 1645622650371, 1645622650371, 1645622650371, asset-sensehat, 1645622650371, -0.77345335, -0.24302799, 0.101715915
-8.024147, 1645622650624, 16.113565, -27.226452, 0.016971214, -0.08081067, 1645622650624, 0.9969638, 998.0271, 1645622650624, 1645622650624, 1645622650624, 35.08125, 1645622650624, 36.50154, 22.564688, 1645622650624, 1645622650624, 1645622650624, 1645622650624, 1645622650624, 1645622650624, asset-sensehat, 1645622650624, 0.75482196, 0.20332174, -0.11576581
-8.507912, 1645622650885, 15.933446, -27.145227, 0.016001431, -0.080328226, 1645622650885, 0.998426, 997.9773, 1645622650885, 1645622650885, 1645622650885, 35.079166, 1645622650885, 36.50154, 22.382816, 1645622650885, 1645622650885, 1645622650885, 1645622650885, 1645622650885, 1645622650885, asset-sensehat, 1645622650885, -0.7487133, -0.19904569, 0.1185147
-8.8187065, 1645622651133, 15.920227, -26.915377, 0.013576971, -0.068508156, 1645622651133, 0.9940394, 998.00244, 1645622651133, 1645622651133, 1645622651133, 35.075, 1645622651133, 36.464897, 22.386383, 1645622651133, 1645622651133, 1645622651133, 1645622651133, 1645622651133, 1645622651133, asset-sensehat, 1645622651133, 0.76093066, 0.20454347, -0.11668211
-8.928434, 1645622651392, 15.608354, -26.928463, 0.008485607, -0.08418784, 1645622651392, 0.98672855, 997.9729, 1645622651392, 1645622651392, 1645622651392, 35.075, 1645622651392, 36.446575, 22.397081, 1645622651392, 1645622651392, 1645622651392, 1645622651392, 1645622651392, 1645622651392, asset-sensehat, 1645622651392, -0.80796725, -0.17002958, 0.13684066
-9.061226, 1645622651648, 15.722628, -27.017044, 0.01066762, -0.0670608, 1645622651648, 0.9945268, 998.02, 1645622651648, 1645622651648, 1645622651648, 35.075, 1645622651648, 36.464897, 22.543291, 1645622651648, 1645622651648, 1645622651648, 1645622651648, 1645622651648, 1645622651648, asset-sensehat, 1645622651648, 0.797888, 0.09916921, -0.14447647
-9.113085, 1645622651892, 15.44434, -26.873634, 0.015758984, -0.06103015, 1645622651892, 0.99111503, 998.0469, 1645622651892, 1645622651892, 1645622651892, 35.083332, 1645622651892, 36.50154, 22.357855, 1645622651892, 1645622651892, 1645622651892, 1645622651892, 1645622651892, 1645622651892, asset-sensehat, 1645622651892, -0.73222, -0.08328671, 0.13500807
-9.139134, 1645622652155, 15.597965, -26.729239, 0.019153228, -0.062477503, 1645622652155, 0.9362833, 997.958, 1645622652155, 1645622652155, 1645622652155, 35.095833, 1645622652155, 36.48322, 22.42561, 1645622652155, 1645622652155, 1645622652155, 1645622652155, 1645622652155, 1645622652155, asset-sensehat, 1645622652155, -0.6977061, -0.111691944, 0.1456982
-9.117814, 1645622652410, 15.442463, -26.749863, 0.018183446, -0.059824023, 1645622652410, 0.9986697, 997.9717, 1645622652410, 1645622652410, 1645622652410, 35.10625, 1645622652410, 36.50154, 22.247305, 1645622652410, 1645622652410, 1645622652410, 1645622652410, 1645622652410, 1645622652410, asset-sensehat, 1645622652410, -0.7316091, -0.09367142, 0.14600363
-9.119327, 1645622652661, 15.549921, -26.69491, 0.019638117, -0.051622342, 1645622652661, 0.99208987, 997.9673, 1645622652661, 1645622652661, 1645622652661, 35.110416, 1645622652661, 36.50154, 22.350721, 1645622652661, 1645622652661, 1645622652661, 1645622652661, 1645622652661, 1645622652661, asset-sensehat, 1645622652661, 0.72366786, 0.088479064, -0.14264388
-9.060629, 1645622652910, 15.547979, -26.884111, 0.016243877, -0.060065247, 1645622652910, 0.9937957, 997.93823, 1645622652910, 1645622652910, 1645622652910, 35.11667, 1645622652910, 36.556507, 22.15102, 1645622652910, 1645622652910, 1645622652910, 1645622652910, 1645622652910, 1645622652910, asset-sensehat, 1645622652910, 0.807051, 0.065266185, -0.14814168
-9.00557, 1645622653167, 15.646725, -26.830809, 0.016971214, -0.05475828, 1645622653167, 0.9362833, 997.95435, 1645622653167, 1645622653167, 1645622653167, 35.127083, 1645622653167, 36.57483, 22.30793, 1645622653167, 1645622653167, 1645622653167, 1645622653167, 1645622653167, 1645622653167, asset-sensehat, 1645622653167, 0.72672224, 0.082675844, -0.14294931
-8.865426, 1645622653416, 15.623726, -26.787338, 0.018668335, -0.049210083, 1645622653416, 0.9967201, 998.03174, 1645622653416, 1645622653416, 1645622653416, 35.13125, 1645622653416, 36.556507, 22.222343, 1645622653416, 1645622653416, 1645622653416, 1645622653416, 1645622653416, 1645622653416, asset-sensehat, 1645622653416, -0.7340526, -0.093976855, 0.14264388
-8.827136, 1645622653671, 15.3252945, -26.658207, 0.013334526, -0.04052595, 1645622653671, 0.99208987, 998.0432, 1645622653671, 1645622653671, 1645622653671, 35.1375, 1645622653671, 36.57483, 21.801544, 1645622653671, 1645622653671, 1645622653671, 1645622653671, 1645622653671, 1645622653671, asset-sensehat, 1645622653671, 0.63356525, 0.12849075, -0.15058513
-8.507732, 1645622653925, 15.267992, -26.682924, 0.0077582696, -0.02002175, 1645622653925, 1.0515519, 998.0171, 1645622653925, 1645622653925, 1645622653925, 35.14375, 1645622653925, 36.59315, 21.95845, 1645622653925, 1645622653925, 1645622653925, 1645622653925, 1645622653925, 1645622653925, asset-sensehat, 1645622653925, -0.58347434, -0.108026765, 0.24252035
-8.255378, 1645622654177, 15.126776, -26.85852, 0.02909351, -0.0400435, 1645622654177, 1.0079302, 998.0049, 1645622654177, 1645622654177, 1645622654177, 35.154167, 1645622654177, 36.611473, 22.061869, 1645622654177, 1645622654177, 1645622654177, 1645622654177, 1645622654177, 1645622654177, asset-sensehat, 1645622654177, -0.5040618, -0.09611489, 0.32345998
-8.053271, 1645622654426, 14.677658, -26.94807, 0.02085035, 0.01699548, 1645622654426, 1.0076865, 997.98535, 1645622654426, 1645622654426, 1645622654426, 35.158333, 1645622654426, 36.59315, 21.92279, 1645622654426, 1645622654426, 1645622654426, 1645622654426, 1645622654426, 1645622654426, asset-sensehat, 1645622654426, -0.6018003, -0.07320744, 0.30330142
-7.7250757, 1645622654680, 14.746151, -27.320185, 0.022305025, 0.011411251, 1645622654680, 0.9828294, 998.0183, 1645622654680, 1645622654680, 1645622654680, 35.158333, 1645622654680, 36.59315, 22.03334, 1645622654680, 1645622654680, 1645622654680, 1645622654680, 1645622654680, 1645622654680, asset-sensehat, 1645622654680, 0.6088252, 0.0783998, -0.30330145
-7.3968344, 1645622654927, 14.818818, -27.483057, 0.023274807, 0.054628327, 1645622654927, 0.9840479, 998.01904, 1645622654927, 1645622654927, 1645622654927, 35.1625, 1645622654927, 36.57483, 21.83007, 1645622654927, 1645622654927, 1645622654927, 1645622654927, 1645622654927, 1645622654927, asset-sensehat, 1645622654927, 0.5737005, 0.08206499, -0.2834483
-7.1532526, 1645622655177, 14.915864, -27.472313, 0.022789916, 0.021122955, 1645622655177, 1.0076865, 998.0415, 1645622655177, 1645622655177, 1645622655177, 35.175, 1645622655177, 36.59315, 22.143888, 1645622655177, 1645622655177, 1645622655177, 1645622655177, 1645622655177, 1645622655177, asset-sensehat, 1645622655177, 0.505589, 0.087562785, -0.29688737
-7.199307, 1645622655426, 15.098533, -27.58777, 0.03321509, 0.0, 1645622655426, 0.99964446, 998.07007, 1645622655426, 1645622655426, 1645622655426, 35.177082, 1645622655426, 36.59315, 21.915657, 1645622655426, 1645622655426, 1645622655426, 1645622655426, 1645622655426, 1645622655426, asset-sensehat, 1645622655426, -0.5822526, -0.08847907, 0.2767288
-7.240819, 1645622655679, 14.948727, -27.689932, 0.024002146, 0.0014567554, 1645622655679, 0.99428314, 998.00024, 1645622655679, 1645622655679, 1645622655679, 35.18125, 1645622655679, 36.59315, 22.00481, 1645622655679, 1645622655679, 1645622655679, 1645622655679, 1645622655679, 1645622655679, asset-sensehat, 1645622655679, -0.6140176, -0.09183884, 0.27123103
-7.2800007, 1645622655928, 14.993626, -27.780624, 0.031033078, 0.017723856, 1645622655928, 0.9976949, 997.98755, 1645622655928, 1645622655928, 1645622655928, 35.1875, 1645622655928, 36.59315, 21.801544, 1645622655928, 1645622655928, 1645622655928, 1645622655928, 1645622655928, 1645622655928, asset-sensehat, 1645622655928, -0.67174435, -0.09825292, 0.2626789
-7.3778896, 1645622656177, 15.0163765, -27.928175, 0.018668335, 0.06069814, 1645622656177, 1.0045184, 998.02344, 1645622656177, 1645622656177, 1645622656177, 35.189583, 1645622656177, 36.648117, 21.72309, 1645622656177, 1645622656177, 1645622656177, 1645622656177, 1645622656177, 1645622656177, asset-sensehat, 1645622656177, 0.6244023, 0.092144266, -0.25351593
-7.611719, 1645622656422, 15.276292, -27.858593, 0.023274807, -0.0016885813, 1645622656422, 0.99964446, 997.97144, 1645622656422, 1645622656422, 1645622656422, 35.19375, 1645622656422, 36.629795, 21.669598, 1645622656422, 1645622656422, 1645622656422, 1645622656422, 1645622656422, 1645622656422, asset-sensehat, 1645622656422, -0.6598325, -0.093366, 0.248629
-7.8140407, 1645622656671, 15.252445, -27.873888, 0.025214376, 0.02743556, 1645622656671, 0.99428314, 997.9961, 1645622656671, 1645622656671, 1645622656671, 35.2, 1645622656671, 36.629795, 21.783712, 1645622656671, 1645622656671, 1645622656671, 1645622656671, 1645622656671, 1645622656671, asset-sensehat, 1645622656671, 0.653113, 0.09978008, -0.2532105
-7.9627585, 1645622656921, 15.350338, -28.041384, 0.027153943, 0.0024279258, 1645622656921, 0.936527, 998.0254, 1645622656921, 1645622656921, 1645622656921, 35.20625, 1645622656921, 36.648117, 21.780148, 1645622656921, 1645622656921, 1645622656921, 1645622656921, 1645622656921, 1645622656921, asset-sensehat, 1645622656921, -0.7645959, -0.10711047, 0.25657028
-8.160121, 1645622657166, 15.057133, -28.13887, 0.026184158, 0.015538725, 1645622657166, 0.99623275, 998.03296, 1645622657166, 1645622657166, 1645622657166, 35.208332, 1645622657166, 36.648117, 21.484161, 1645622657166, 1645622657166, 1645622657166, 1645622657166, 1645622657166, 1645622657166, asset-sensehat, 1645622657166, -0.87302446, -0.10466701, 0.2559594
-8.307249, 1645622657416, 15.152234, -28.24602, 0.02497193, 0.019423407, 1645622657416, 0.99891335, 998.0381, 1645622657416, 1645622657416, 1645622657416, 35.21042, 1645622657416, 36.66644, 21.744486, 1645622657416, 1645622657416, 1645622657416, 1645622657416, 1645622657416, 1645622657416, asset-sensehat, 1645622657416, -0.8870744, -0.10527788, 0.26115176
-8.1688385, 1645622657665, 15.3189125, -28.12504, 0.027396388, 0.015538725, 1645622657665, 0.9979386, 998.0239, 1645622657665, 1645622657665, 1645622657665, 35.222916, 1645622657665, 36.629795, 21.669598, 1645622657665, 1645622657665, 1645622657665, 1645622657665, 1645622657665, 1645622657665, asset-sensehat, 1645622657665, 0.8831037, 0.10802677, -0.25534853
-8.139219, 1645622657911, 15.022095, -28.186508, 0.021577686, 0.015295932, 1645622657911, 1.0591065, 998.0144, 1645622657911, 1645622657911, 1645622657911, 35.23125, 1645622657911, 36.703083, 21.81224, 1645622657911, 1645622657911, 1645622657911, 1645622657911, 1645622657911, 1645622657911, asset-sensehat, 1645622657911, 0.8919613, 0.10436158, -0.2541268
-8.128375, 1645622658169, 15.076696, -28.181973, 0.025214376, 0.014567555, 1645622658169, 0.9952579, 998.0227, 1645622658169, 1645622658169, 1645622658169, 35.235416, 1645622658169, 36.611473, 21.526955, 1645622658169, 1645622658169, 1645622658169, 1645622658169, 1645622658169, 1645622658169, asset-sensehat, 1645622658169, 0.8088836, 0.10741591, -0.25015616
-8.148947, 1645622658420, 14.826991, -28.443832, 0.02206258, 0.015295932, 1645622658420, 1.0574006, 998.0198, 1645622658420, 1645622658420, 1645622658420, 35.24167, 1645622658420, 36.66644, 21.569748, 1645622658420, 1645622658420, 1645622658420, 1645622658420, 1645622658420, 1645622658420, asset-sensehat, 1645622658420, 0.8760788, 0.1083322, -0.24282579
-8.229259, 1645622658673, 14.870936, -28.570572, 0.028608618, 0.03180583, 1645622658673, 0.936527, 998.0647, 1645622658673, 1645622658673, 1645622658673, 35.25, 1645622658673, 36.66644, 21.608974, 1645622658673, 1645622658673, 1645622658673, 1645622658673, 1645622658673, 1645622658673, asset-sensehat, 1645622658674, -0.9231154, -0.10985937, 0.25412682
-8.197069, 1645622658922, 14.759554, -28.686508, 0.022547469, 0.027678354, 1645622658922, 0.99574536, 998.0376, 1645622658922, 1645622658922, 1645622658922, 35.247917, 1645622658922, 36.629795, 21.77658, 1645622658922, 1645622658922, 1645622658922, 1645622658922, 1645622658922, 1645622658922, asset-sensehat, 1645622658922, -0.95090973, -0.11382999, 0.25198877
-8.024937, 1645622659173, 14.597676, -28.752571, 0.01891078, 0.03836123, 1645622659173, 0.9908714, 998.0493, 1645622659173, 1645622659173, 1645622659173, 35.254166, 1645622659173, 36.66644, 21.701693, 1645622659173, 1645622659173, 1645622659173, 1645622659173, 1645622659173, 1645622659173, asset-sensehat, 1645622659173, -0.9280023, -0.115051724, 0.25748655
-8.144074, 1645622659422, 14.577755, -29.000149, 0.02545682, 0.044431042, 1645622659422, 0.9906277, 998.06104, 1645622659422, 1645622659422, 1645622659422, 35.25833, 1645622659422, 36.648117, 21.669598, 1645622659422, 1645622659422, 1645622659422, 1645622659422, 1645622659422, 1645622659422, asset-sensehat, 1645622659422, 0.929224, 0.11352456, -0.24588013
-8.34568, 1645622659674, 14.725564, -29.287388, 0.021577686, 0.02913511, 1645622659674, 0.936527, 998.06885, 1645622659674, 1645622659674, 1645622659674, 35.264584, 1645622659674, 36.66644, 21.51269, 1645622659674, 1645622659674, 1645622659674, 1645622659674, 1645622659674, 1645622659674, asset-sensehat, 1645622659674, -0.98847795, -0.10405615, 0.23916061
-8.524653, 1645622659919, 14.938812, -29.480873, 0.025941715, 0.045402214, 1645622659919, 0.9923336, 998.06177, 1645622659919, 1645622659919, 1645622659919, 35.27292, 1645622659919, 36.68476, 21.82294, 1645622659919, 1645622659919, 1645622659919, 1645622659919, 1645622659919, 1645622659919, asset-sensehat, 1645622659919, 1.0611709, 0.100696385, -0.22908133
-8.475954, 1645622660171, 15.094212, -29.649029, 0.027396388, 0.05001527, 1645622660171, 0.99428314, 998.0376, 1645622660171, 1645622660171, 1645622660171, 35.28125, 1645622660171, 36.66644, 21.644634, 1645622660171, 1645622660171, 1645622660171, 1645622660171, 1645622660171, 1645622660171, asset-sensehat, 1645622660171, -1.0455939, -0.09825292, 0.21686403
-8.423535, 1645622660417, 15.299934, -29.95438, 0.025699267, 0.0424887, 1645622660417, 0.9947705, 998.0244, 1645622660417, 1645622660417, 1645622660417, 35.285416, 1645622660417, 36.66644, 21.865734, 1645622660417, 1645622660417, 1645622660417, 1645622660417, 1645622660417, 1645622660417, asset-sensehat, 1645622660417, 1.0269625, 0.09733662, -0.2110608
-8.43955, 1645622660640, 15.4772835, -30.089157, 0.029335955, 0.051472027, 1645622660640, 0.99111503, 998.04565, 1645622660640, 1645622660640, 1645622660640, 35.285416, 1645622660640, 36.629795, 21.755184, 1645622660640, 1645622660640, 1645622660640, 1645622660640, 1645622660640, 1645622660640, asset-sensehat, 1645622660640, -1.0080256, -0.10313985, 0.2156423
-8.493708, 1645622660857, 15.624985, -30.463392, 0.024002146, 0.046616174, 1645622660857, 0.99550164, 998.09033, 1645622660857, 1645622660857, 1645622660857, 35.28958, 1645622660857, 36.68476, 21.826506, 1645622660857, 1645622660857, 1645622660857, 1645622660857, 1645622660857, 1645622660857, asset-sensehat, 1645622660857, 1.0730828, 0.119327776, -0.214726
-8.499153, 1645622661074, 15.329049, -30.569084, 0.026669051, 0.056327876, 1645622661074, 0.99428314, 998.01636, 1645622661074, 1645622661074, 1645622661074, 35.295834, 1645622661074, 36.66644, 21.89426, 1645622661074, 1645622661074, 1645622661074, 1645622661074, 1645622661074, 1645622661074, asset-sensehat, 1645622661074, -1.210833, -0.14926018, 0.20831192
-8.603037, 1645622661312, 14.647879, -30.70237, 0.026184158, 0.04054636, 1645622661312, 0.9945268, 997.97876, 1645622661312, 1645622661312, 1645622661312, 35.291668, 1645622661312, 36.68476, 21.81224, 1645622661312, 1645622661312, 1645622661312, 1645622661312, 1645622661312, 1645622661312, asset-sensehat, 1645622661312, 1.2771119, 0.15628514, -0.20342499
-8.4415655, 1645622661557, 14.884164, -30.720736, 0.027638834, 0.12066791, 1645622661557, 0.995989, 997.97974, 1645622661557, 1645622661557, 1645622661557, 35.28958, 1645622661557, 36.66644, 21.879997, 1645622661557, 1645622661557, 1645622661557, 1645622661557, 1645622661557, 1645622661557, asset-sensehat, 1645622661557, -1.2652, -0.15903401, 0.20495215
-8.188913, 1645622661813, 14.717962, -30.228357, 0.021092795, 0.047587346, 1645622661813, 0.93677074, 998.0637, 1645622661813, 1645622661813, 1645622661813, 35.295834, 1645622661813, 36.66644, 21.526955, 1645622661813, 1645622661813, 1645622661813, 1645622661813, 1645622661813, 1645622661813, asset-sensehat, 1645622661813, -1.4689236, -0.08511933, 0.37568897
